0.000000e+00 0.000000e+00 7.710777e-02
2.416610e-01 2.393157e-01 1.110842e-01
4.833219e-01 4.647232e-01 1.386048e-01
7.249829e-01 6.631227e-01 1.580702e-01
9.666439e-01 8.229839e-01 1.683491e-01
1.208305e+00 9.350162e-01 1.688442e-01
1.449966e+00 9.927089e-01 1.595267e-01
1.691627e+00 9.927089e-01 1.409381e-01
1.933288e+00 9.350162e-01 1.141586e-01
2.174949e+00 8.229839e-01 8.074470e-02
2.416610e+00 6.631227e-01 4.263819e-02
2.658271e+00 4.647232e-01 2.053702e-03
2.899932e+00 2.393157e-01 -3.865014e-02
3.141593e+00 1.224647e-16 -7.710777e-02
3.383254e+00 -2.393157e-01 -1.110842e-01
3.624915e+00 -4.647232e-01 -1.386048e-01
3.866576e+00 -6.631227e-01 -1.580702e-01
4.108237e+00 -8.229839e-01 -1.683491e-01
4.349898e+00 -9.350162e-01 -1.688442e-01
4.591558e+00 -9.927089e-01 -1.595267e-01
4.833219e+00 -9.927089e-01 -1.409381e-01
5.074880e+00 -9.350162e-01 -1.141586e-01
5.316541e+00 -8.229839e-01 -8.074470e-02
5.558202e+00 -6.631227e-01 -4.263819e-02
5.799863e+00 -4.647232e-01 -2.053702e-03
6.041524e+00 -2.393157e-01 3.865014e-02
6.283185e+00 -2.449294e-16 7.710777e-02
