0.000000e+00 0.000000e+00 -6.571060e-02
2.416610e-01 2.393157e-01 1.782395e-01
4.833219e-01 4.647232e-01 4.125839e-01
7.249829e-01 6.631227e-01 6.223222e-01
9.666439e-01 8.229839e-01 7.963916e-01
1.208305e+00 9.350162e-01 9.237777e-01
1.449966e+00 9.927089e-01 9.978368e-01
1.691627e+00 9.927089e-01 1.013519e+00
1.933288e+00 9.350162e-01 9.707683e-01
2.174949e+00 8.229839e-01 8.710192e-01
2.416610e+00 6.631227e-01 7.213341e-01
2.658271e+00 4.647232e-01 5.289866e-01
2.899932e+00 2.393157e-01 3.066161e-01
3.141593e+00 1.224647e-16 6.581925e-02
3.383254e+00 -2.393157e-01 -1.783916e-01
3.624915e+00 -4.647232e-01 -4.123983e-01
3.866576e+00 -6.631227e-01 -6.225279e-01
4.108237e+00 -8.229839e-01 -7.961806e-01
4.349898e+00 -9.350162e-01 -9.239801e-01
4.591558e+00 -9.927089e-01 -9.976542e-01
4.833219e+00 -9.927089e-01 -1.013674e+00
5.074880e+00 -9.350162e-01 -9.706482e-01
5.316541e+00 -8.229839e-01 -8.711003e-01
5.558202e+00 -6.631227e-01 -7.212964e-01
5.799863e+00 -4.647232e-01 -5.289767e-01
6.041524e+00 -2.393157e-01 -3.066758e-01
6.283185e+00 -2.449294e-16 -6.571060e-02
