9.182633e-01 7.945483e-01 7.945483e-01 7.945483e-01
9.245528e-01 7.983515e-01 7.983515e-01 7.983515e-01
9.308423e-01 8.021232e-01 8.021232e-01 8.021232e-01
9.371317e-01 8.058631e-01 8.058631e-01 8.058631e-01
9.434212e-01 8.095712e-01 8.095712e-01 8.095712e-01
9.497107e-01 8.132472e-01 8.132472e-01 8.132472e-01
9.560002e-01 8.168910e-01 8.168910e-01 8.168910e-01
9.622896e-01 8.205026e-01 8.205026e-01 8.205026e-01
9.685791e-01 8.240817e-01 8.240817e-01 8.240817e-01
9.748686e-01 8.276281e-01 8.276281e-01 8.276281e-01
9.811581e-01 8.311419e-01 8.311419e-01 8.311419e-01
9.874475e-01 8.346227e-01 8.346227e-01 8.346227e-01
9.937370e-01 8.380706e-01 8.380706e-01 8.380706e-01
1.000026e+00 8.414853e-01 8.414853e-01 8.414853e-01
1.006316e+00 8.448667e-01 8.448667e-01 8.448667e-01
1.012605e+00 8.482147e-01 8.482147e-01 8.482147e-01
1.018895e+00 8.515291e-01 8.515291e-01 8.515291e-01
1.025184e+00 8.548099e-01 8.548099e-01 8.548099e-01
1.031474e+00 8.580568e-01 8.580568e-01 8.580568e-01
1.037763e+00 8.612698e-01 8.612698e-01 8.612698e-01
1.044053e+00 8.644488e-01 8.644488e-01 8.644488e-01
1.050342e+00 8.675935e-01 8.675935e-01 8.675935e-01
1.056632e+00 8.707039e-01 8.707039e-01 8.707039e-01
1.062921e+00 8.737799e-01 8.737799e-01 8.737799e-01
1.069211e+00 8.768213e-01 8.768213e-01 8.768213e-01
1.075500e+00 8.798280e-01 8.798280e-01 8.798280e-01
1.081790e+00 8.827999e-01 8.827999e-01 8.827999e-01
1.088079e+00 8.857369e-01 8.857369e-01 8.857369e-01
1.094369e+00 8.886389e-01 8.886389e-01 8.886389e-01
1.100658e+00 8.915057e-01 8.915057e-01 8.915057e-01
1.106948e+00 8.943372e-01 8.943372e-01 8.943372e-01
1.113237e+00 8.971334e-01 8.971334e-01 8.971334e-01
1.119527e+00 8.998941e-01 8.998941e-01 8.998941e-01
1.125816e+00 9.026191e-01 9.026191e-01 9.026191e-01
1.132105e+00 9.053085e-01 9.053085e-01 9.053085e-01
1.138395e+00 9.079621e-01 9.079621e-01 9.079621e-01
1.144684e+00 9.105797e-01 9.105797e-01 9.105797e-01
1.150974e+00 9.131613e-01 9.131613e-01 9.131613e-01
1.157263e+00 9.157068e-01 9.157068e-01 9.157068e-01
1.163553e+00 9.182161e-01 9.182161e-01 9.182161e-01
1.169842e+00 9.206891e-01 9.206891e-01 9.206891e-01
1.176132e+00 9.231256e-01 9.231256e-01 9.231256e-01
1.182421e+00 9.255256e-01 9.255256e-01 9.255256e-01
1.188711e+00 9.278890e-01 9.278890e-01 9.278890e-01
1.195000e+00 9.302157e-01 9.302157e-01 9.302157e-01
1.201290e+00 9.325056e-01 9.325056e-01 9.325056e-01
1.207579e+00 9.347587e-01 9.347587e-01 9.347587e-01
1.213869e+00 9.369747e-01 9.369747e-01 9.369747e-01
1.220158e+00 9.391537e-01 9.391537e-01 9.391537e-01
1.226448e+00 9.412955e-01 9.412955e-01 9.412955e-01
1.232737e+00 9.434001e-01 9.434001e-01 9.434001e-01
1.239027e+00 9.454674e-01 9.454674e-01 9.454674e-01
1.245316e+00 9.474972e-01 9.474972e-01 9.474972e-01
1.251605e+00 9.494896e-01 9.494896e-01 9.494896e-01
1.257895e+00 9.514445e-01 9.514445e-01 9.514445e-01
1.264184e+00 9.533617e-01 9.533617e-01 9.533617e-01
1.270474e+00 9.552412e-01 9.552412e-01 9.552412e-01
1.276763e+00 9.570829e-01 9.570829e-01 9.570829e-01
1.283053e+00 9.588867e-01 9.588867e-01 9.588867e-01
1.289342e+00 9.606526e-01 9.606526e-01 9.606526e-01
1.295632e+00 9.623805e-01 9.623805e-01 9.623805e-01
1.301921e+00 9.640703e-01 9.640703e-01 9.640703e-01
1.308211e+00 9.657220e-01 9.657220e-01 9.657220e-01
1.314500e+00 9.673355e-01 9.673355e-01 9.673355e-01
1.320790e+00 9.689108e-01 9.689108e-01 9.689108e-01
1.327079e+00 9.704477e-01 9.704477e-01 9.704477e-01
1.333369e+00 9.719462e-01 9.719462e-01 9.719462e-01
1.339658e+00 9.734063e-01 9.734063e-01 9.734063e-01
1.345948e+00 9.748278e-01 9.748278e-01 9.748278e-01
1.352237e+00 9.762109e-01 9.762109e-01 9.762109e-01
1.358527e+00 9.775552e-01 9.775552e-01 9.775552e-01
1.364816e+00 9.788610e-01 9.788610e-01 9.788610e-01
1.371106e+00 9.801280e-01 9.801280e-01 9.801280e-01
1.377395e+00 9.813562e-01 9.813562e-01 9.813562e-01
1.383684e+00 9.825456e-01 9.825456e-01 9.825456e-01
1.389974e+00 9.836961e-01 9.836961e-01 9.836961e-01
1.396263e+00 9.848078e-01 9.848078e-01 9.848078e-01
1.402553e+00 9.858804e-01 9.858804e-01 9.858804e-01
1.408842e+00 9.869141e-01 9.869141e-01 9.869141e-01
1.415132e+00 9.879087e-01 9.879087e-01 9.879087e-01
1.421421e+00 9.888643e-01 9.888643e-01 9.888643e-01
1.427711e+00 9.897807e-01 9.897807e-01 9.897807e-01
1.434000e+00 9.906580e-01 9.906580e-01 9.906580e-01
1.440290e+00 9.914961e-01 9.914961e-01 9.914961e-01
1.446579e+00 9.922950e-01 9.922950e-01 9.922950e-01
1.452869e+00 9.930546e-01 9.930546e-01 9.930546e-01
1.459158e+00 9.937749e-01 9.937749e-01 9.937749e-01
1.465448e+00 9.944560e-01 9.944560e-01 9.944560e-01
1.471737e+00 9.950976e-01 9.950976e-01 9.950976e-01
1.478027e+00 9.957000e-01 9.957000e-01 9.957000e-01
1.484316e+00 9.962629e-01 9.962629e-01 9.962629e-01
1.490606e+00 9.967864e-01 9.967864e-01 9.967864e-01
1.496895e+00 9.972705e-01 9.972705e-01 9.972705e-01
1.503184e+00 9.977152e-01 9.977152e-01 9.977152e-01
1.509474e+00 9.981204e-01 9.981204e-01 9.981204e-01
1.515763e+00 9.984861e-01 9.984861e-01 9.984861e-01
1.522053e+00 9.988123e-01 9.988123e-01 9.988123e-01
1.528342e+00 9.990990e-01 9.990990e-01 9.990990e-01
1.534632e+00 9.993461e-01 9.993461e-01 9.993461e-01
1.540921e+00 9.995538e-01 9.995538e-01 9.995538e-01
1.547211e+00 9.997219e-01 9.997219e-01 9.997219e-01
1.553500e+00 9.998504e-01 9.998504e-01 9.998504e-01
1.559790e+00 9.999394e-01 9.999394e-01 9.999394e-01
1.566079e+00 9.999889e-01 9.999889e-01 9.999889e-01
1.572369e+00 9.999988e-01 9.999988e-01 9.999988e-01
1.578658e+00 9.999691e-01 9.999691e-01 9.999691e-01
1.584948e+00 9.998999e-01 9.998999e-01 9.998999e-01
1.591237e+00 9.997911e-01 9.997911e-01 9.997911e-01
1.597527e+00 9.996428e-01 9.996428e-01 9.996428e-01
1.603816e+00 9.994549e-01 9.994549e-01 9.994549e-01
1.610106e+00 9.992275e-01 9.992275e-01 9.992275e-01
1.616395e+00 9.989606e-01 9.989606e-01 9.989606e-01
1.622684e+00 9.986541e-01 9.986541e-01 9.986541e-01
1.628974e+00 9.983082e-01 9.983082e-01 9.983082e-01
1.635263e+00 9.979227e-01 9.979227e-01 9.979227e-01
1.641553e+00 9.974978e-01 9.974978e-01 9.974978e-01
1.647842e+00 9.970334e-01 9.970334e-01 9.970334e-01
1.654132e+00 9.965296e-01 9.965296e-01 9.965296e-01
1.660421e+00 9.959864e-01 9.959864e-01 9.959864e-01
1.666711e+00 9.954037e-01 9.954037e-01 9.954037e-01
1.673000e+00 9.947817e-01 9.947817e-01 9.947817e-01
1.679290e+00 9.941204e-01 9.941204e-01 9.941204e-01
1.685579e+00 9.934197e-01 9.934197e-01 9.934197e-01
1.691869e+00 9.926797e-01 9.926797e-01 9.926797e-01
1.698158e+00 9.919004e-01 9.919004e-01 9.919004e-01
1.704448e+00 9.910819e-01 9.910819e-01 9.910819e-01
1.710737e+00 9.902243e-01 9.902243e-01 9.902243e-01
1.717027e+00 9.893274e-01 9.893274e-01 9.893274e-01
1.723316e+00 9.883914e-01 9.883914e-01 9.883914e-01
1.729606e+00 9.874163e-01 9.874163e-01 9.874163e-01
1.735895e+00 9.864021e-01 9.864021e-01 9.864021e-01
1.742185e+00 9.853490e-01 9.853490e-01 9.853490e-01
1.748474e+00 9.842568e-01 9.842568e-01 9.842568e-01
1.754763e+00 9.831257e-01 9.831257e-01 9.831257e-01
1.761053e+00 9.819557e-01 9.819557e-01 9.819557e-01
1.767342e+00 9.807469e-01 9.807469e-01 9.807469e-01
1.773632e+00 9.794993e-01 9.794993e-01 9.794993e-01
1.779921e+00 9.782129e-01 9.782129e-01 9.782129e-01
1.786211e+00 9.768879e-01 9.768879e-01 9.768879e-01
1.792500e+00 9.755242e-01 9.755242e-01 9.755242e-01
1.798790e+00 9.741219e-01 9.741219e-01 9.741219e-01
1.805079e+00 9.726811e-01 9.726811e-01 9.726811e-01
1.811369e+00 9.712018e-01 9.712018e-01 9.712018e-01
1.817658e+00 9.696840e-01 9.696840e-01 9.696840e-01
1.823948e+00 9.681280e-01 9.681280e-01 9.681280e-01
1.830237e+00 9.665336e-01 9.665336e-01 9.665336e-01
1.836527e+00 9.649010e-01 9.649010e-01 9.649010e-01
1.842816e+00 9.632302e-01 9.632302e-01 9.632302e-01
1.849106e+00 9.615213e-01 9.615213e-01 9.615213e-01
1.855395e+00 9.597744e-01 9.597744e-01 9.597744e-01
1.861685e+00 9.579895e-01 9.579895e-01 9.579895e-01
1.867974e+00 9.561667e-01 9.561667e-01 9.561667e-01
1.874263e+00 9.543061e-01 9.543061e-01 9.543061e-01
1.880553e+00 9.524078e-01 9.524078e-01 9.524078e-01
1.886842e+00 9.504718e-01 9.504718e-01 9.504718e-01
1.893132e+00 9.484981e-01 9.484981e-01 9.484981e-01
1.899421e+00 9.464870e-01 9.464870e-01 9.464870e-01
1.905711e+00 9.444384e-01 9.444384e-01 9.444384e-01
1.912000e+00 9.423525e-01 9.423525e-01 9.423525e-01
1.918290e+00 9.402292e-01 9.402292e-01 9.402292e-01
1.924579e+00 9.380688e-01 9.380688e-01 9.380688e-01
1.930869e+00 9.358713e-01 9.358713e-01 9.358713e-01
1.937158e+00 9.336368e-01 9.336368e-01 9.336368e-01
1.943448e+00 9.313653e-01 9.313653e-01 9.313653e-01
1.949737e+00 9.290570e-01 9.290570e-01 9.290570e-01
1.956027e+00 9.267119e-01 9.267119e-01 9.267119e-01
1.962316e+00 9.243302e-01 9.243302e-01 9.243302e-01
1.968606e+00 9.219119e-01 9.219119e-01 9.219119e-01
1.974895e+00 9.194571e-01 9.194571e-01 9.194571e-01
1.981185e+00 9.169660e-01 9.169660e-01 9.169660e-01
1.987474e+00 9.144386e-01 9.144386e-01 9.144386e-01
1.993764e+00 9.118750e-01 9.118750e-01 9.118750e-01
2.000053e+00 9.092754e-01 9.092754e-01 9.092754e-01
2.006342e+00 9.066398e-01 9.066398e-01 9.066398e-01
2.012632e+00 9.039683e-01 9.039683e-01 9.039683e-01
2.018921e+00 9.012610e-01 9.012610e-01 9.012610e-01
2.025211e+00 8.985182e-01 8.985182e-01 8.985182e-01
2.031500e+00 8.957397e-01 8.957397e-01 8.957397e-01
2.037790e+00 8.929259e-01 8.929259e-01 8.929259e-01
2.044079e+00 8.900767e-01 8.900767e-01 8.900767e-01
2.050369e+00 8.871923e-01 8.871923e-01 8.871923e-01
2.056658e+00 8.842728e-01 8.842728e-01 8.842728e-01
2.062948e+00 8.813183e-01 8.813183e-01 8.813183e-01
2.069237e+00 8.783290e-01 8.783290e-01 8.783290e-01
2.075527e+00 8.753049e-01 8.753049e-01 8.753049e-01
2.081816e+00 8.722462e-01 8.722462e-01 8.722462e-01
2.088106e+00 8.691530e-01 8.691530e-01 8.691530e-01
2.094395e+00 8.660254e-01 8.660254e-01 8.660254e-01
2.100685e+00 8.628636e-01 8.628636e-01 8.628636e-01
2.106974e+00 8.596676e-01 8.596676e-01 8.596676e-01
2.113264e+00 8.564376e-01 8.564376e-01 8.564376e-01
2.119553e+00 8.531737e-01 8.531737e-01 8.531737e-01
2.125842e+00 8.498761e-01 8.498761e-01 8.498761e-01
2.132132e+00 8.465449e-01 8.465449e-01 8.465449e-01
2.138421e+00 8.431802e-01 8.431802e-01 8.431802e-01
2.144711e+00 8.397821e-01 8.397821e-01 8.397821e-01
2.151000e+00 8.363508e-01 8.363508e-01 8.363508e-01
2.157290e+00 8.328864e-01 8.328864e-01 8.328864e-01
2.163579e+00 8.293891e-01 8.293891e-01 8.293891e-01
2.169869e+00 8.258590e-01 8.258590e-01 8.258590e-01
2.176158e+00 8.222962e-01 8.222962e-01 8.222962e-01
2.182448e+00 8.187009e-01 8.187009e-01 8.187009e-01
2.188737e+00 8.150731e-01 8.150731e-01 8.150731e-01
2.195027e+00 8.114132e-01 8.114132e-01 8.114132e-01
2.201316e+00 8.077211e-01 8.077211e-01 8.077211e-01
2.207606e+00 8.039971e-01 8.039971e-01 8.039971e-01
2.213895e+00 8.002413e-01 8.002413e-01 8.002413e-01
2.220185e+00 7.964539e-01 7.964539e-01 7.964539e-01
2.226474e+00 7.926349e-01 7.926349e-01 7.926349e-01
2.232764e+00 7.887846e-01 7.887846e-01 7.887846e-01
2.239053e+00 7.849030e-01 7.849030e-01 7.849030e-01
2.245342e+00 7.809905e-01 7.809905e-01 7.809905e-01
2.251632e+00 7.770470e-01 7.770470e-01 7.770470e-01
2.257921e+00 7.730728e-01 7.730728e-01 7.730728e-01
2.264211e+00 7.690680e-01 7.690680e-01 7.690680e-01
2.270500e+00 7.650328e-01 7.650328e-01 7.650328e-01
2.276790e+00 7.609673e-01 7.609673e-01 7.609673e-01
2.283079e+00 7.568718e-01 7.568718e-01 7.568718e-01
2.289369e+00 7.527462e-01 7.527462e-01 7.527462e-01
2.295658e+00 7.485909e-01 7.485909e-01 7.485909e-01
2.301948e+00 7.444060e-01 7.444060e-01 7.444060e-01
2.308237e+00 7.401917e-01 7.401917e-01 7.401917e-01
2.314527e+00 7.359481e-01 7.359481e-01 7.359481e-01
2.320816e+00 7.316753e-01 7.316753e-01 7.316753e-01
2.327106e+00 7.273736e-01 7.273736e-01 7.273736e-01
2.333395e+00 7.230432e-01 7.230432e-01 7.230432e-01
2.339685e+00 7.186841e-01 7.186841e-01 7.186841e-01
2.345974e+00 7.142966e-01 7.142966e-01 7.142966e-01
2.352264e+00 7.098809e-01 7.098809e-01 7.098809e-01
2.358553e+00 7.054371e-01 7.054371e-01 7.054371e-01
2.364843e+00 7.009653e-01 7.009653e-01 7.009653e-01
2.371132e+00 6.964659e-01 6.964659e-01 6.964659e-01
2.377421e+00 6.919389e-01 6.919389e-01 6.919389e-01
2.383711e+00 6.873845e-01 6.873845e-01 6.873845e-01
2.390000e+00 6.828029e-01 6.828029e-01 6.828029e-01
2.396290e+00 6.781943e-01 6.781943e-01 6.781943e-01
2.402579e+00 6.735589e-01 6.735589e-01 6.735589e-01
2.408869e+00 6.688969e-01 6.688969e-01 6.688969e-01
2.415158e+00 6.642084e-01 6.642084e-01 6.642084e-01
2.421448e+00 6.594936e-01 6.594936e-01 6.594936e-01
2.427737e+00 6.547527e-01 6.547527e-01 6.547527e-01
2.434027e+00 6.499859e-01 6.499859e-01 6.499859e-01
2.440316e+00 6.451934e-01 6.451934e-01 6.451934e-01
2.446606e+00 6.403754e-01 6.403754e-01 6.403754e-01
2.452895e+00 6.355321e-01 6.355321e-01 6.355321e-01
2.459185e+00 6.306636e-01 6.306636e-01 6.306636e-01
2.465474e+00 6.257702e-01 6.257702e-01 6.257702e-01
2.471764e+00 6.208520e-01 6.208520e-01 6.208520e-01
2.478053e+00 6.159093e-01 6.159093e-01 6.159093e-01
2.484343e+00 6.109421e-01 6.109421e-01 6.109421e-01
2.490632e+00 6.059509e-01 6.059509e-01 6.059509e-01
2.496921e+00 6.009356e-01 6.009356e-01 6.009356e-01
2.503211e+00 5.958966e-01 5.958966e-01 5.958966e-01
2.509500e+00 5.908340e-01 5.908340e-01 5.908340e-01
2.515790e+00 5.857481e-01 5.857481e-01 5.857481e-01
2.522079e+00 5.806389e-01 5.806389e-01 5.806389e-01
2.528369e+00 5.755069e-01 5.755069e-01 5.755069e-01
2.534658e+00 5.703520e-01 5.703520e-01 5.703520e-01
2.540948e+00 5.651746e-01 5.651746e-01 5.651746e-01
2.547237e+00 5.599748e-01 5.599748e-01 5.599748e-01
2.553527e+00 5.547529e-01 5.547529e-01 5.547529e-01
2.559816e+00 5.495090e-01 5.495090e-01 5.495090e-01
2.566106e+00 5.442434e-01 5.442434e-01 5.442434e-01
2.572395e+00 5.389562e-01 5.389562e-01 5.389562e-01
2.578685e+00 5.336478e-01 5.336478e-01 5.336478e-01
2.584974e+00 5.283182e-01 5.283182e-01 5.283182e-01
2.591264e+00 5.229677e-01 5.229677e-01 5.229677e-01
2.597553e+00 5.175966e-01 5.175966e-01 5.175966e-01
2.603843e+00 5.122049e-01 5.122049e-01 5.122049e-01
2.610132e+00 5.067930e-01 5.067930e-01 5.067930e-01
2.616422e+00 5.013611e-01 5.013611e-01 5.013611e-01
2.622711e+00 4.959093e-01 4.959093e-01 4.959093e-01
2.629000e+00 4.904379e-01 4.904379e-01 4.904379e-01
2.635290e+00 4.849471e-01 4.849471e-01 4.849471e-01
2.641579e+00 4.794372e-01 4.794372e-01 4.794372e-01
2.647869e+00 4.739082e-01 4.739082e-01 4.739082e-01
2.654158e+00 4.683605e-01 4.683605e-01 4.683605e-01
2.660448e+00 4.627943e-01 4.627943e-01 4.627943e-01
2.666737e+00 4.572098e-01 4.572098e-01 4.572098e-01
2.673027e+00 4.516072e-01 4.516072e-01 4.516072e-01
2.679316e+00 4.459867e-01 4.459867e-01 4.459867e-01
2.685606e+00 4.403486e-01 4.403486e-01 4.403486e-01
2.691895e+00 4.346931e-01 4.346931e-01 4.346931e-01
2.698185e+00 4.290204e-01 4.290204e-01 4.290204e-01
2.704474e+00 4.233307e-01 4.233307e-01 4.233307e-01
2.710764e+00 4.176242e-01 4.176242e-01 4.176242e-01
2.717053e+00 4.119012e-01 4.119012e-01 4.119012e-01
2.723343e+00 4.061620e-01 4.061620e-01 4.061620e-01
2.729632e+00 4.004067e-01 4.004067e-01 4.004067e-01
2.735922e+00 3.946355e-01 3.946355e-01 3.946355e-01
2.742211e+00 3.888487e-01 3.888487e-01 3.888487e-01
