-0.362392 	0.362392 	4.94062e-18 	0.0857804 	0.0879337 	-4.18155e-20
-0.38007 	0.38007 	8.04456e-18 	0.226264 	0.227298 	-3.99577e-20
-0.397747 	0.397747 	9.88785e-18 	0.344132 	0.335501 	-3.45766e-20
-0.415425 	0.415425 	1.21449e-17 	0.442613 	0.417924 	-5.28328e-20
-0.433103 	0.433103 	1.50587e-17 	0.524661 	0.478869 	2.45791e-20
-0.45078 	0.45078 	1.72354e-17 	0.592921 	0.52201 	-2.04339e-21
-0.468458 	0.468458 	1.84504e-17 	0.649653 	0.550594 	-1.00254e-19
-0.486136 	0.486136 	1.73179e-17 	0.696797 	0.567457 	6.56037e-20
-0.503813 	0.503813 	1.86926e-17 	0.736025 	0.575039 	5.9458e-20
-0.521491 	0.521491 	2.16336e-17 	0.768764 	0.575416 	-8.21304e-20
-0.539169 	0.539169 	1.85726e-17 	0.796225 	0.570324 	9.53562e-20
-0.556847 	0.556847 	1.52111e-17 	0.819421 	0.561193 	-3.68011e-20
-0.574524 	0.574524 	1.43441e-17 	0.8392 	0.549177 	7.27409e-20
-0.592202 	0.592202 	1.33321e-17 	0.856259 	0.53519 	-1.17719e-19
-0.60988 	0.60988 	1.56602e-17 	0.871172 	0.519932 	2.48248e-19
-0.627557 	0.627557 	1.87775e-17 	0.884388 	0.503931 	-5.67509e-20
-0.645235 	0.645235 	1.91741e-17 	0.896248 	0.487524 	-1.60224e-20
-0.662913 	0.662913 	1.92184e-17 	0.9072 	0.470623 	1.67771e-19
-0.68059 	0.68059 	1.44709e-17 	0.91793 	0.452543 	-8.23583e-20
-0.698268 	0.698268 	7.77802e-18 	0.927037 	0.433917 	4.03899e-20
-0.707107 	0.707107 	5.63985e-18 	0.927144 	0.39332 	-5.58829e-20
-0.764429 	0.764429 	3.81639e-18 	0.984339 	0.412871 	0
-0.871752 	0.871752 	7.10856e-18 	0.972895 	0.356625 	0
-0.929074 	0.929074 	9.78944e-18 	1.02778 	0.296449 	0
-0.993719 	0.993719 	9.27282e-18 	1.00969 	0.26481 	0
-1.09372 	1.09372 	1.38702e-17 	0.997684 	0.234622 	0
-1.15104 	1.15104 	1.71503e-17 	1.02753 	0.21269 	0
-1.22301 	1.22301 	1.78518e-17 	1.01724 	0.191784 	0
-1.31569 	1.31569 	1.71624e-17 	1.00974 	0.171997 	0
-1.37301 	1.37301 	1.47966e-17 	1.02682 	0.158459 	0
-1.4523 	1.4523 	7.69567e-18 	1.01986 	0.143389 	0
-1.53765 	1.53765 	2.08167e-18 	1.01447 	0.128999 	0
-1.59497 	1.59497 	-3.17936e-20 	1.02331 	0.118838 	0
-1.68159 	1.68159 	-7.25683e-19 	1.01816 	0.107299 	0
-1.75962 	1.75962 	2.42861e-18 	1.01397 	0.0961596 	0
-1.81694 	1.81694 	3.86339e-18 	1.01812 	0.0883648 	0
-1.91088 	1.91088 	2.82255e-18 	1.01416 	0.0790349 	0
-1.98159 	1.98159 	2.08167e-18 	1.01086 	0.0699289 	0
-2.03891 	2.03891 	3.94217e-18 	1.01254 	0.063908 	0
-2.14017 	2.14017 	5.6769e-18 	1.00951 	0.0560396 	0
-2.20355 	2.20355 	5.55112e-18 	1.00698 	0.0482838 	0
-2.26088 	2.26088 	6.21105e-18 	1.0075 	0.0437937 	0
-2.3682 	2.3682 	5.83369e-18 	1.00529 	0.0369592 	0
-2.42552 	2.42552 	6.19835e-18 	1.0054 	0.0331595 	0
