0.000000e+00 4.898587e-16 3.547692e-03
6.220976e-02 6.216964e-02 6.570237e-02
1.244195e-01 1.240988e-01 1.276029e-01
1.866293e-01 1.855478e-01 1.890097e-01
2.488390e-01 2.462789e-01 2.496852e-01
3.110488e-01 3.060573e-01 3.093948e-01
3.732585e-01 3.646515e-01 3.679074e-01
4.354683e-01 4.218350e-01 4.249967e-01
4.976780e-01 4.773865e-01 4.804417e-01
5.598878e-01 5.310911e-01 5.340280e-01
6.220976e-01 5.827410e-01 5.855482e-01
6.843073e-01 6.321364e-01 6.348030e-01
7.465171e-01 6.790862e-01 6.816020e-01
8.087268e-01 7.234087e-01 7.257639e-01
8.709366e-01 7.649325e-01 7.671180e-01
9.331463e-01 8.034970e-01 8.055043e-01
9.953561e-01 8.389528e-01 8.407742e-01
1.057566e+00 8.711629e-01 8.727913e-01
1.119776e+00 9.000027e-01 9.014318e-01
1.181985e+00 9.253605e-01 9.265848e-01
1.244195e+00 9.471382e-01 9.481531e-01
1.306405e+00 9.652517e-01 9.660531e-01
1.368615e+00 9.796308e-01 9.802156e-01
1.430824e+00 9.902199e-01 9.905859e-01
1.493034e+00 9.969780e-01 9.971238e-01
1.555244e+00 9.998791e-01 9.998040e-01
1.617454e+00 9.989117e-01 9.986162e-01
1.679663e+00 9.940798e-01 9.935649e-01
1.741873e+00 9.854020e-01 9.846697e-01
1.804083e+00 9.729119e-01 9.719650e-01
1.866293e+00 9.566577e-01 9.555000e-01
1.928502e+00 9.367024e-01 9.353383e-01
1.990712e+00 9.131233e-01 9.115580e-01
2.052922e+00 8.860114e-01 8.842510e-01
2.115132e+00 8.554717e-01 8.535231e-01
2.177341e+00 8.216223e-01 8.194930e-01
2.239551e+00 7.845943e-01 7.822925e-01
2.301761e+00 7.445308e-01 7.420654e-01
2.363971e+00 7.015868e-01 6.989674e-01
2.426180e+00 6.559286e-01 6.531653e-01
2.488390e+00 6.077327e-01 6.048362e-01
2.550600e+00 5.571856e-01 5.541671e-01
2.612810e+00 5.044829e-01 5.013540e-01
2.675019e+00 4.498284e-01 4.466013e-01
2.737229e+00 3.934336e-01 3.901208e-01
2.799439e+00 3.355167e-01 3.321309e-01
2.861649e+00 2.763017e-01 2.728562e-01
2.923859e+00 2.160178e-01 2.125258e-01
2.986068e+00 1.548982e-01 1.513731e-01
3.048278e+00 9.317927e-02 8.963487e-02
3.110488e+00 3.109986e-02 2.754984e-02
3.172698e+00 -3.109986e-02 -3.464179e-02
3.234907e+00 -9.317927e-02 -9.669939e-02
3.297117e+00 -1.548982e-01 -1.583829e-01
3.359327e+00 -2.160178e-01 -2.194536e-01
3.421537e+00 -2.763017e-01 -2.796753e-01
3.483746e+00 -3.355167e-01 -3.388150e-01
3.545956e+00 -3.934336e-01 -3.966439e-01
3.608166e+00 -4.498284e-01 -4.529383e-01
3.670376e+00 -5.044829e-01 -5.074803e-01
3.732585e+00 -5.571856e-01 -5.600590e-01
3.794795e+00 -6.077327e-01 -6.104709e-01
3.857005e+00 -6.559286e-01 -6.585210e-01
3.919215e+00 -7.015868e-01 -7.040235e-01
3.981424e+00 -7.445308e-01 -7.468022e-01
4.043634e+00 -7.845943e-01 -7.866917e-01
4.105844e+00 -8.216223e-01 -8.235376e-01
4.168054e+00 -8.554717e-01 -8.571974e-01
4.230263e+00 -8.860114e-01 -8.875409e-01
4.292473e+00 -9.131233e-01 -9.144507e-01
4.354683e+00 -9.367024e-01 -9.378226e-01
4.416893e+00 -9.566577e-01 -9.575663e-01
4.479102e+00 -9.729119e-01 -9.736053e-01
4.541312e+00 -9.854020e-01 -9.858776e-01
4.603522e+00 -9.940798e-01 -9.943358e-01
4.665732e+00 -9.989117e-01 -9.989471e-01
4.727941e+00 -9.998791e-01 -9.996937e-01
4.790151e+00 -9.969780e-01 -9.965726e-01
4.852361e+00 -9.902199e-01 -9.895960e-01
4.914571e+00 -9.796308e-01 -9.787908e-01
4.976780e+00 -9.652517e-01 -9.641989e-01
5.038990e+00 -9.471382e-01 -9.458767e-01
5.101200e+00 -9.253605e-01 -9.238950e-01
5.163410e+00 -9.000027e-01 -8.983390e-01
5.225619e+00 -8.711629e-01 -8.693075e-01
5.287829e+00 -8.389528e-01 -8.369129e-01
5.350039e+00 -8.034970e-01 -8.012803e-01
5.412249e+00 -7.649325e-01 -7.625478e-01
5.474458e+00 -7.234087e-01 -7.208651e-01
5.536668e+00 -6.790862e-01 -6.763935e-01
5.598878e+00 -6.321364e-01 -6.293051e-01
5.661088e+00 -5.827410e-01 -5.797821e-01
5.723298e+00 -5.310911e-01 -5.280159e-01
5.785507e+00 -4.773865e-01 -4.742070e-01
5.847717e+00 -4.218350e-01 -4.185635e-01
5.909927e+00 -3.646515e-01 -3.613006e-01
5.972137e+00 -3.060573e-01 -3.026399e-01
6.034346e+00 -2.462789e-01 -2.428084e-01
6.096556e+00 -1.855478e-01 -1.820375e-01
6.158766e+00 -1.240988e-01 -1.205623e-01
6.220976e+00 -6.216964e-02 -5.862071e-02
6.283185e+00 2.449294e-16 3.547692e-03
