0.362392 	0.362392 	-2.77556e-18 	-0.00227823 	0.00317317 	3.52515e-20
0.38007 	0.38007 	-4.16334e-18 	0.000169059 	0.00539015 	8.01843e-21
0.397747 	0.397747 	-7.28584e-18 	0.00916996 	0.00619658 	7.88847e-20
0.415425 	0.415425 	-9.36751e-18 	0.0230242 	0.00602033 	1.93265e-19
0.433103 	0.433103 	-6.93889e-18 	0.0406628 	0.00532016 	1.08146e-19
0.45078 	0.45078 	-9.71445e-18 	0.0613065 	0.00448647 	1.08601e-20
0.468458 	0.468458 	-1.38778e-17 	0.0843154 	0.00378556 	-1.30975e-19
0.486136 	0.486136 	-1.249e-17 	0.109166 	0.00340373 	3.4481e-20
0.503813 	0.503813 	-1.249e-17 	0.135427 	0.00347398 	1.76514e-19
0.521491 	0.521491 	-1.42247e-17 	0.162736 	0.00408869 	-3.0151e-19
0.539169 	0.539169 	-1.59595e-17 	0.190781 	0.00530738 	2.2829e-19
0.556847 	0.556847 	-1.56125e-17 	0.219292 	0.00716019 	-1.71752e-19
0.574524 	0.574524 	-1.56125e-17 	0.248026 	0.00964693 	1.45575e-19
0.592202 	0.592202 	-1.9082e-17 	0.276766 	0.0127319 	-3.13024e-19
0.60988 	0.60988 	-2.08167e-17 	0.305311 	0.0163279 	3.40952e-19
0.627557 	0.627557 	-2.08167e-17 	0.333457 	0.020247 	-3.65989e-19
0.645235 	0.645235 	-2.25514e-17 	0.360983 	0.0241615 	-9.22021e-20
0.662913 	0.662913 	-2.60209e-17 	0.387948 	0.0279125 	2.80108e-19
0.68059 	0.68059 	-2.35922e-17 	0.415348 	0.0321263 	-1.01473e-19
0.698268 	0.698268 	-1.63064e-17 	0.442246 	0.0350895 	4.34799e-20
0.707107 	0.707107 	-1.2837e-17 	0.597558 	-0.0893274 	-2.30658e-21
0.814429 	0.814429 	-9.80832e-18 	0.767386 	-0.0823736 	0
1.02907 	1.02907 	-1.01553e-17 	1.06538 	-0.0266722 	0
1.20407 	1.20407 	-1.12835e-17 	1.22505 	0.0220206 	0
1.3114 	1.3114 	-1.21722e-17 	1.15826 	-0.0317472 	0
1.45836 	1.45836 	-1.44196e-17 	1.23863 	-0.0131164 	0
1.67301 	1.67301 	-1.66533e-17 	1.2643 	-0.00141064 	0
1.80836 	1.80836 	-1.87195e-17 	1.26025 	0.00522788 	0
1.91569 	1.91569 	-1.73745e-17 	1.23269 	-0.0377894 	0
2.1023 	2.1023 	-1.63492e-17 	1.22273 	-0.0283486 	0
2.30533 	2.30533 	-1.68501e-17 	1.20625 	-0.0213617 	0
2.41265 	2.41265 	-1.55194e-17 	1.18669 	-0.0419691 	0
2.53159 	2.53159 	-1.27848e-17 	1.17245 	-0.0343057 	0
2.74623 	2.74623 	-1.41155e-17 	1.15773 	-0.0279738 	0
2.90962 	2.90962 	-1.29765e-17 	1.14378 	-0.0227199 	0
3.01694 	3.01694 	-1.11468e-17 	1.12929 	-0.0293969 	0
3.17552 	3.17552 	-9.27252e-18 	1.11894 	-0.0239945 	0
3.39017 	3.39017 	-7.97973e-18 	1.10976 	-0.0194138 	0
3.51391 	3.51391 	-9.50211e-18 	1.10184 	-0.0155262 	0
3.62123 	3.62123 	-1.04694e-17 	1.09169 	-0.0171132 	0
3.81945 	3.81945 	-1.20695e-17 	1.08652 	-0.0135252 	0
