-1.960000e+00 2.000000e+00
-1.880000e+00 2.000000e+00
-1.800000e+00 2.000000e+00
-1.720000e+00 2.000000e+00
-1.640000e+00 2.000000e+00
-1.560000e+00 2.000000e+00
-1.480000e+00 2.000000e+00
-1.400000e+00 2.000000e+00
-1.320000e+00 2.000000e+00
-1.240000e+00 2.000000e+00
-1.160000e+00 2.000000e+00
-1.080000e+00 2.000000e+00
-1.000000e+00 2.000000e+00
-9.200000e-01 2.000000e+00
-8.400000e-01 2.000000e+00
-7.600000e-01 2.000000e+00
-6.800000e-01 2.000000e+00
-6.000000e-01 2.000000e+00
-5.200000e-01 2.000000e+00
-4.400000e-01 2.000000e+00
-3.600000e-01 2.000000e+00
-2.800000e-01 2.000000e+00
-2.000000e-01 2.000000e+00
-1.200000e-01 2.000000e+00
-4.000000e-02 2.000000e+00
4.000000e-02 2.000000e+00
1.200000e-01 2.000000e+00
2.000000e-01 2.000000e+00
2.800000e-01 2.000000e+00
3.600000e-01 2.000000e+00
4.400000e-01 1.999999e+00
5.200000e-01 1.999985e+00
6.000000e-01 1.999869e+00
6.800000e-01 1.999011e+00
7.600000e-01 1.993402e+00
8.400000e-01 1.961327e+00
9.200000e-01 1.822041e+00
1.000000e+00 1.495477e+00
1.080000e+00 1.177724e+00
1.160000e+00 1.041881e+00
1.240000e+00 1.007832e+00
1.320000e+00 1.001258e+00
1.400000e+00 1.000173e+00
1.480000e+00 1.000019e+00
1.560000e+00 1.000002e+00
1.640000e+00 1.000000e+00
1.720000e+00 1.000000e+00
1.800000e+00 1.000000e+00
1.880000e+00 1.000000e+00
1.960000e+00 1.000000e+00
