-1.960000e+00 1.000000e+00
-1.880000e+00 1.000000e+00
-1.800000e+00 1.000000e+00
-1.720000e+00 1.000000e+00
-1.640000e+00 1.000000e+00
-1.560000e+00 1.000000e+00
-1.480000e+00 1.000000e+00
-1.400000e+00 1.000000e+00
-1.320000e+00 1.000000e+00
-1.240000e+00 1.000000e+00
-1.160000e+00 1.000000e+00
-1.080000e+00 1.000000e+00
-1.000000e+00 9.999988e-01
-9.200000e-01 1.000010e+00
-8.400000e-01 9.999440e-01
-7.600000e-01 1.000161e+00
-6.800000e-01 9.999875e-01
-6.000000e-01 9.986836e-01
-5.200000e-01 1.002137e+00
-4.400000e-01 1.005069e+00
-3.600000e-01 9.925218e-01
-2.800000e-01 9.765042e-01
-2.000000e-01 9.880573e-01
-1.200000e-01 1.039649e+00
-4.000000e-02 1.123792e+00
4.000000e-02 1.228736e+00
1.200000e-01 1.345399e+00
2.000000e-01 1.467574e+00
2.800000e-01 1.589611e+00
3.600000e-01 1.705621e+00
4.400000e-01 1.826825e+00
5.200000e-01 2.003694e+00
6.000000e-01 2.084541e+00
6.800000e-01 1.644036e+00
7.600000e-01 1.184020e+00
8.400000e-01 1.036241e+00
9.200000e-01 1.006193e+00
1.000000e+00 1.000888e+00
1.080000e+00 1.000099e+00
1.160000e+00 1.000008e+00
1.240000e+00 1.000000e+00
1.320000e+00 1.000000e+00
1.400000e+00 1.000000e+00
1.480000e+00 1.000000e+00
1.560000e+00 1.000000e+00
1.640000e+00 1.000000e+00
1.720000e+00 1.000000e+00
1.800000e+00 1.000000e+00
1.880000e+00 1.000000e+00
1.960000e+00 1.000000e+00
