-1.960000e+00 1.000000e+00
-1.880000e+00 1.000000e+00
-1.800000e+00 1.000000e+00
-1.720000e+00 1.000000e+00
-1.640000e+00 1.000000e+00
-1.560000e+00 1.000000e+00
-1.480000e+00 1.000000e+00
-1.400000e+00 1.000000e+00
-1.320000e+00 1.000000e+00
-1.240000e+00 1.000000e+00
-1.160000e+00 1.000000e+00
-1.080000e+00 1.000000e+00
-1.000000e+00 1.000000e+00
-9.200000e-01 1.000000e+00
-8.400000e-01 1.000000e+00
-7.600000e-01 1.000000e+00
-6.800000e-01 9.999974e-01
-6.000000e-01 1.000034e+00
-5.200000e-01 9.997849e-01
-4.400000e-01 9.998465e-01
-3.600000e-01 1.004861e+00
-2.800000e-01 1.021353e+00
-2.000000e-01 1.054649e+00
-1.200000e-01 1.106283e+00
-4.000000e-02 1.174698e+00
4.000000e-02 1.256744e+00
1.200000e-01 1.349046e+00
2.000000e-01 1.448629e+00
2.800000e-01 1.553464e+00
3.600000e-01 1.664531e+00
4.400000e-01 1.784680e+00
5.200000e-01 1.873886e+00
6.000000e-01 1.793783e+00
6.800000e-01 1.551470e+00
7.600000e-01 1.323037e+00
8.400000e-01 1.164121e+00
9.200000e-01 1.074989e+00
1.000000e+00 1.031464e+00
1.080000e+00 1.012208e+00
1.160000e+00 1.004382e+00
1.240000e+00 1.001452e+00
1.320000e+00 1.000442e+00
1.400000e+00 1.000123e+00
1.480000e+00 1.000031e+00
1.560000e+00 1.000007e+00
1.640000e+00 1.000001e+00
1.720000e+00 1.000000e+00
1.800000e+00 1.000000e+00
1.880000e+00 1.000000e+00
1.960000e+00 1.000000e+00
