0.362392 	0.362392 	-2.77556e-18 	-0.00252529 	0.00339831 	3.31045e-20
0.38007 	0.38007 	-4.16334e-18 	-0.000706634 	0.00609478 	7.43905e-21
0.397747 	0.397747 	-7.28584e-18 	0.00750375 	0.00736269 	7.40598e-20
0.415425 	0.415425 	-9.36751e-18 	0.0204443 	0.00764306 	1.81321e-19
0.433103 	0.433103 	-6.93889e-18 	0.037069 	0.00739637 	1.01369e-19
0.45078 	0.45078 	-9.71445e-18 	0.0566154 	0.00701116 	1.01573e-20
0.468458 	0.468458 	-1.38778e-17 	0.078459 	0.00675213 	-1.22694e-19
0.486136 	0.486136 	-1.249e-17 	0.10209 	0.00680373 	3.23178e-20
0.503813 	0.503813 	-1.249e-17 	0.127089 	0.00729665 	1.65142e-19
0.521491 	0.521491 	-1.42247e-17 	0.153105 	0.00832048 	-2.82039e-19
0.539169 	0.539169 	-1.59595e-17 	0.179838 	0.00993144 	2.13476e-19
0.556847 	0.556847 	-1.56125e-17 	0.207029 	0.0121558 	-1.60518e-19
0.574524 	0.574524 	-1.56125e-17 	0.234444 	0.014989 	1.35991e-19
0.592202 	0.592202 	-1.9082e-17 	0.261878 	0.0183902 	-2.92234e-19
0.60988 	0.60988 	-2.08167e-17 	0.289141 	0.0222668 	3.17959e-19
0.627557 	0.627557 	-2.08167e-17 	0.31604 	0.026426 	-3.41234e-19
0.645235 	0.645235 	-2.25514e-17 	0.342365 	0.0305364 	-8.57251e-20
0.662913 	0.662913 	-2.60209e-17 	0.368183 	0.0344351 	2.59583e-19
0.68059 	0.68059 	-2.35922e-17 	0.394486 	0.038739 	-9.45634e-20
0.698268 	0.698268 	-1.63064e-17 	0.420382 	0.0417576 	3.9682e-20
0.707107 	0.707107 	-1.2837e-17 	0.566868 	-0.080714 	-2.01267e-21
0.814429 	0.814429 	-9.80832e-18 	0.734201 	-0.0719391 	0
1.02907 	1.02907 	-1.01553e-17 	1.03663 	-0.010691 	0
1.20407 	1.20407 	-1.12835e-17 	1.20578 	0.0414388 	0
1.3114 	1.3114 	-1.21722e-17 	1.13229 	-0.00460866 	0
1.45836 	1.45836 	-1.44196e-17 	1.22569 	0.0169289 	0
1.67301 	1.67301 	-1.66533e-17 	1.26155 	0.0294022 	0
1.80836 	1.80836 	-1.87195e-17 	1.26422 	0.0352308 	0
1.91569 	1.91569 	-1.73745e-17 	1.24146 	0.000537688 	0
2.1023 	2.1023 	-1.63492e-17 	1.23718 	0.00747281 	0
2.30533 	2.30533 	-1.68501e-17 	1.22378 	0.0115055 	0
2.41265 	2.41265 	-1.55194e-17 	1.21312 	-0.00515064 	0
2.53159 	2.53159 	-1.27848e-17 	1.20067 	-0.00147541 	0
2.74623 	2.74623 	-1.41155e-17 	1.18652 	0.0009698 	0
2.90962 	2.90962 	-1.29765e-17 	1.17252 	0.00253645 	0
3.01694 	3.01694 	-1.11468e-17 	1.16803 	-0.00571864 	0
3.17552 	3.17552 	-9.27252e-18 	1.1565 	-0.00398148 	0
3.39017 	3.39017 	-7.97973e-18 	1.14603 	-0.00268843 	0
3.51391 	3.51391 	-9.50211e-18 	1.13684 	-0.00174101 	0
3.62123 	3.62123 	-1.04694e-17 	1.1337 	-0.00549568 	0
3.81945 	3.81945 	-1.20695e-17 	1.1265 	-0.00430154 	0
