-0.362392 	0.362392 	4.94062e-18 	0.0857197 	0.0878739 	-4.19966e-20
-0.38007 	0.38007 	8.04456e-18 	0.226106 	0.227152 	-4.00932e-20
-0.397747 	0.397747 	9.88785e-18 	0.343894 	0.3353 	-3.47529e-20
-0.415425 	0.415425 	1.21449e-17 	0.442312 	0.417693 	-5.30776e-20
-0.433103 	0.433103 	1.50587e-17 	0.524312 	0.478627 	2.47623e-20
-0.45078 	0.45078 	1.72354e-17 	0.592538 	0.521772 	-2.07037e-21
-0.468458 	0.468458 	1.84504e-17 	0.649245 	0.550371 	-1.00701e-19
-0.486136 	0.486136 	1.73179e-17 	0.696374 	0.567256 	6.59097e-20
-0.503813 	0.503813 	1.86926e-17 	0.735593 	0.574865 	5.97181e-20
-0.521491 	0.521491 	2.16336e-17 	0.76833 	0.575271 	-8.24469e-20
-0.539169 	0.539169 	1.85726e-17 	0.795791 	0.570209 	9.56699e-20
-0.556847 	0.556847 	1.52111e-17 	0.818992 	0.561108 	-3.69352e-20
-0.574524 	0.574524 	1.43441e-17 	0.838776 	0.549121 	7.29471e-20
-0.592202 	0.592202 	1.33321e-17 	0.855842 	0.53516 	-1.18064e-19
-0.60988 	0.60988 	1.56602e-17 	0.870763 	0.519927 	2.4895e-19
-0.627557 	0.627557 	1.87775e-17 	0.883988 	0.503949 	-5.69303e-20
-0.645235 	0.645235 	1.91741e-17 	0.895858 	0.487563 	-1.60726e-20
-0.662913 	0.662913 	1.92184e-17 	0.906821 	0.47068 	1.68195e-19
-0.68059 	0.68059 	1.44709e-17 	0.917561 	0.452618 	-8.25711e-20
-0.698268 	0.698268 	7.77802e-18 	0.926679 	0.434007 	4.0449e-20
-0.707107 	0.707107 	5.63985e-18 	0.926827 	0.393433 	-5.60045e-20
-0.764429 	0.764429 	3.81639e-18 	0.984011 	0.41303 	0
-0.871752 	0.871752 	7.10856e-18 	0.972633 	0.356797 	0
-0.929074 	0.929074 	9.78944e-18 	1.02754 	0.296718 	0
-0.993719 	0.993719 	9.27282e-18 	1.00949 	0.265053 	0
-1.09372 	1.09372 	1.38702e-17 	0.997513 	0.234842 	0
-1.15104 	1.15104 	1.71503e-17 	1.02738 	0.212962 	0
-1.22301 	1.22301 	1.78518e-17 	1.01711 	0.192028 	0
-1.31569 	1.31569 	1.71624e-17 	1.00964 	0.172216 	0
-1.37301 	1.37301 	1.47966e-17 	1.02673 	0.15871 	0
-1.4523 	1.4523 	7.69567e-18 	1.01979 	0.143612 	0
-1.53765 	1.53765 	2.08167e-18 	1.01441 	0.129197 	0
-1.59497 	1.59497 	-3.17936e-20 	1.02327 	0.119055 	0
-1.68159 	1.68159 	-7.25683e-19 	1.01812 	0.107491 	0
-1.75962 	1.75962 	2.42861e-18 	1.01394 	0.0963279 	0
-1.81694 	1.81694 	3.86339e-18 	1.0181 	0.0885429 	0
-1.91088 	1.91088 	2.82255e-18 	1.01415 	0.0791902 	0
-1.98159 	1.98159 	2.08167e-18 	1.01085 	0.0700631 	0
-2.03891 	2.03891 	3.94217e-18 	1.01253 	0.0640463 	0
-2.14017 	2.14017 	5.6769e-18 	1.00951 	0.0561577 	0
-2.20355 	2.20355 	5.55112e-18 	1.00698 	0.0483831 	0
-2.26088 	2.26088 	6.21105e-18 	1.0075 	0.0438938 	0
-2.3682 	2.3682 	5.83369e-18 	1.00529 	0.0370414 	0
-2.42552 	2.42552 	6.19835e-18 	1.0054 	0.0332408 	0
